NumEvents,5
Best Single,14.461,Connie Miller,Best AO5,21.381,Cadie Ross,"[22.383, 22.555, 19.213, 18.945, 22.547]"
First Name,Last Name,Age,Expected Time,Consistency,Best Placing,AVG Placing,Wins,Podiums,Best Single,Best AO5,Best AO5 Times
Kellan,West,22,34.129,4.64,172,190.4,0,0,27.055,31.062,"[33.426, 27.055, 31.103, 28.657, 35.965]"
Alissa,Hawkins,20,30.213,3.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Charlie,Moore,28,31.709,5.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michelle,Martin,26,30.24,4.13,128,128,0,0,28.911,30.431,"[31.686, 31.904, 28.911, 30.419, 29.189]"
Nicole,Anderson,23,32.689,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,Chapman,28,31.222,4.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stuart,Spencer,22,33.626,4.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicole,Richards,22,32.199,4.93,19,66.2,0,0,20.936,26.479,"[37.682, 22.187, 30.295, 26.956, 20.936]"
Amanda,Hawkins,19,29.661,4.32,85,91.8,0,0,25.076,29.24,"[28.916, 28.97, 29.833, 25.076, 32.524]"
Roman,Watson,23,32.545,4.39,75,189.4,0,0,21.047,29.316,"[30.551, 33.701, 27.12, 30.276, 21.047]"
Natalie,Harper,20,32.3,4.5,141,149.0,0,0,29.034,30.369,"[29.194, 32.491, 29.421, 29.034, 35.858]"
Adele,Wilson,19,32.666,4.1,111,111,0,0,27.128,30.071,"[29.131, 34.493, 27.885, 27.128, 33.198]"
Chester,Murray,19,31.808,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Valeria,Kelly,27,31.62,4.43,61,61.0,0,0,26.77,28.647,"[27.235, 26.77, 27.111, 34.21, 31.595]"
Alexander,Kelly,29,34.181,3.93,234,234.0,N/A,N/A,30.337,36.669,"[39.359, 39.085, 30.337, 'DNF', 31.563]"
Tess,Spencer,24,33.038,4.06,310,310.0,0,0,24.758,32.902,"[34.645, 30.235, 33.827, 38.876, 24.758]"
James,Bennett,18,32.435,4.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aldus,Payne,28,35.049,4.48,194,194.0,0,0,31.165,37.326,"[40.811, 41.769, 35.213, 35.955, 31.165]"
Stella,Foster,23,27.527,4.37,54,54,0,0,25.63,28.746,"[28.323, 30.0, 25.63, 34.398, 27.916]"
Roland,Taylor,26,29.765,3.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brad,Ellis,27,32.459,3.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Amber,Parker,22,31.494,4.91,25,25,0,0,23.326,28.039,"[23.508, 34.227, 26.365, 29.089, 28.664]"
Sienna,Phillips,26,29.444,4.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Darcy,Myers,30,32.508,4.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Naomi,West,18,31.611,4.21,160,160.0,0,0,26.479,30.735,"[26.479, 37.64, 30.196, 30.203, 31.806]"
Violet,Allen,22,31.839,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Natalie,Morrison,22,31.084,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arianna,Kelley,20,30.885,4.42,14,46.5,0,0,19.947,26.12,"[25.65, 27.127, 25.67, 19.947, 27.039]"
Sam,Johnson,26,34.444,4.57,152,326.75,0,0,28.745,34.139,"[33.184, 30.05, 31.963, 42.86, 37.269]"
Naomi,Tucker,23,29.951,4.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
William,Carroll,20,35.094,4.65,247,367.5,0,0,29.775,38.859,"[29.775, 38.176, 42.82, 35.58, 'DNF']"
April,Thompson,30,31.061,4.85,368,368,0,0,26.416,34.276,"[33.982, 30.217, 26.416, 38.628, 40.56]"
Leonardo,Ross,26,32.512,3.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rosie,Anderson,18,35.842,4.26,179,232.2,0,0,27.496,33.706,"[35.298, 35.352, 30.469, 36.633, 28.341]"
Richard,Wells,25,31.175,4.31,4,104.0,0,0,17.974,26.422,"[33.668, 26.753, 24.577, 19.301, 27.936]"
Cadie,Kelly,18,33.312,3.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daisy,Cameron,29,31.701,3.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kate,Johnson,30,31.884,4.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Annabella,Wright,23,31.797,5.05,217,217,0,0,29.49,31.784,"[35.703, 29.49, 29.91, 29.738, 'DNF']"
Chloe,Hill,30,33.051,4.27,107,121.0,0,0,27.081,30.197,"[29.666, 28.905, 40.18, 32.02, 27.081]"
Caroline,Howard,22,30.436,4.99,88,89.25,0,0,15.96,31.177,"[29.254, 15.96, 31.995, 36.727, 32.283]"
Reid,Payne,26,31.812,3.83,42,42.0,0,0,25.497,29.226,"[25.497, 35.477, 31.14, 28.706, 27.833]"
Sawyer,Tucker,19,31.412,4.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl,Morris,23,30.42,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicholas,Thompson,23,29.536,3.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spike,Owens,30,28.428,4.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Heather,Ross,30,32.115,3.73,97,156.6,0,0,30.444,33.496,"[30.444, 31.801, 36.424, 33.83, 34.857]"
Lenny,Howard,24,34.194,4.56,440,476.8,0,0,26.822,36.056,"[26.822, 42.7, 33.04, 32.429, 'DNF']"
Lucia,Walker,28,32.291,4.32,140,140.0,0,0,26.561,36.951,"[35.801, 26.561, 38.251, 37.099, 37.954]"
Audrey,Carter,22,31.124,4.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Heather,Kelly,19,32.834,4.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Roland,Craig,25,29.032,4.11,282,282,0,0,25.245,32.791,"['DNF', 30.32, 33.86, 34.192, 25.245]"
Albert,Adams,27,32.852,3.89,198,198,0,0,26.644,31.552,"[26.644, 39.043, 29.14, 34.449, 31.066]"
Penelope,Brown,28,33.169,3.87,126,126.0,0,0,29.418,33.379,"[29.418, 32.871, 36.196, 36.677, 31.071]"
Violet,Morgan,25,33.454,4.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Madaline,Perry,28,32.273,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andrew,Nelson,20,31.453,4.77,151,194.8,0,0,29.117,32.825,"[43.27, 32.859, 29.117, 33.49, 32.125]"
Jared,Mitchell,29,30.143,4.71,31,33.4,0,0,23.374,28.069,"[31.707, 28.039, 25.965, 27.021, 29.148]"
Paige,Perkins,30,27.764,4.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Melissa,Harper,28,28.688,3.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Heather,Moore,22,35.571,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ada,Walker,19,32.187,4.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl,Hamilton,27,30.673,3.93,270,270.0,0,0,29.619,32.245,"[30.737, 29.619, 35.618, 31.16, 34.837]"
Adrianna,Roberts,18,33.13,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lydia,Watson,19,31.126,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kate,Riley,22,31.177,4.12,183,183,0,0,24.692,31.215,"[31.523, 27.781, 24.692, 34.34, 39.523]"
Honey,Douglas,19,32.299,4.12,108,108.0,0,0,26.129,32.624,"[38.547, 35.009, 29.269, 33.594, 26.129]"
Alexander,Hawkins,18,32.364,4.21,401,401,0,0,32.373,34.967,"[34.483, 44.343, 32.373, 37.058, 33.36]"
James,Perry,21,34.234,3.78,281,281.0,0,0,30.335,32.456,"[31.78, 36.995, 33.519, 30.335, 32.07]"
Alissa,Grant,25,28.09,3.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Penelope,Gibson,18,30.543,4.29,342,342,0,0,30.097,33.838,"[32.404, 36.316, 30.097, 35.629, 33.48]"
Nicholas,Casey,26,28.509,4.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gianna,Douglas,21,32.851,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jared,Gray,19,33.857,4.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lilianna,Andrews,18,34.264,4.45,210,265.4,0,0,26.889,35.157,"[36.266, 39.104, 40.323, 27.426, 30.1]"
Kellan,Richardson,26,30.424,4.43,80,80,0,0,23.24,29.395,"[29.876, 23.24, 33.315, 33.503, 24.994]"
Amy,Hill,19,32.084,4.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Savana,Andrews,18,32.413,5.61,110,110.0,N/A,N/A,27.212,31.673,"[34.529, 31.944, 28.546, 35.24, 27.212]"
Gianna,Hunt,19,31.537,4.33,478,478.0,0,0,28.073,37.884,"[39.714, 28.073, 38.244, 36.737, 38.671]"
Kristian,Perry,29,33.086,4.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alexia,Moore,23,34.408,4.02,75,315.54,0,0,29.16,32.653,"[29.16, 38.151, 31.159, 33.624, 33.177]"
Darcy,Cooper,20,30.172,5.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carl,Kelley,24,31.538,4.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carina,Hall,19,31.616,3.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alberta,Stewart,18,33.58,4.25,337,337.0,0,0,27.249,33.369,"[38.355, 27.249, 34.59, 33.739, 31.779]"
Sawyer,Johnson,18,31.359,4.4,292,292,0,0,30.002,32.842,"[33.17, 33.045, 40.302, 30.002, 32.311]"
Aida,Hall,29,34.025,4.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bruce,Cameron,20,30.113,4.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicholas,Ryan,30,32.684,3.97,156,156,0,0,22.181,30.8,"[36.291, 32.902, 25.569, 22.181, 33.928]"
Sydney,Morgan,28,34.226,4.14,188,234.2,0,0,29.33,35.325,"[32.201, 42.271, 29.33, 37.948, 35.825]"
Dainton,Morrison,30,30.082,4.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lyndon,Mitchell,22,36.739,3.86,437,444.0,0,0,30.259,35.729,"[39.741, 34.409, 38.777, 30.259, 34.0]"
Ryan,Ryan,30,29.949,4.61,52,189.25,0,0,20.121,26.063,"[27.614, 24.567, 26.009, 34.73, 23.716]"
Honey,Nelson,27,28.284,4.16,59,59.0,0,0,23.886,28.609,"[30.352, 36.755, 28.033, 23.886, 27.441]"
Robert,Parker,22,32.101,4.66,41,56.0,0,0,25.045,27.045,"[25.31, 26.525, 38.79, 26.5, 28.109]"
Audrey,Lloyd,19,31.787,4.61,214,225.2,0,0,21.851,31.33,"[21.851, 29.684, 27.377, 36.929, 'DNF']"
Penelope,Harper,19,32.127,4.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Camila,Baker,24,33.048,4.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,Cole,19,29.457,4.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Annabella,Holmes,23,32.628,4.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aida,Ryan,18,33.744,4.89,229,229.0,N/A,N/A,33.553,36.46,"[34.05, 41.112, 35.894, 33.553, 39.437]"
Bruce,Brooks,19,35.37,5.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adele,Miller,18,34.653,4.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julian,Phillips,21,31.941,4.7,57,57.0,N/A,N/A,21.175,27.973,"[21.175, 27.595, 30.591, 25.732, 'DNF']"
Fenton,Rogers,21,33.402,4.28,201,201.0,N/A,N/A,30.607,34.728,"[30.607, 41.849, 36.456, 32.728, 34.999]"
Dominik,Moore,19,33.542,4.56,192,304.8,0,0,27.349,31.45,"[32.662, 30.232, 39.001, 31.457, 27.627]"
Alan,Davis,29,27.926,4.56,6,19.86,0,0,19.004,23.34,"[19.802, 28.323, 20.28, 'DNF', 21.418]"
Amber,Wells,22,32.483,3.87,145,145,0,0,26.71,30.708,"[26.71, 32.984, 29.123, 30.923, 32.077]"
Preston,Clark,19,28.02,4.63,7,11.67,0,0,15.466,24.233,"[27.567, 20.734, 38.955, 21.94, 23.191]"
Miranda,Harris,18,31.452,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul,Smith,21,30.122,4.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maddie,Perry,24,32.027,3.77,55,55.0,0,0,25.179,30.42,"[32.158, 28.64, 32.591, 30.462, 27.382]"
Melissa,Hunt,21,32.706,5.55,273,285.6,0,0,19.15,32.361,"[27.683, 37.294, 32.107, 'DNF', 19.15]"
Natalie,Williams,28,30.052,4.11,57,84.0,0,0,20.573,29.339,"[27.906, 'DNF', 32.232, 20.573, 27.879]"
Edward,Riley,26,31.728,4.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adrianna,Smith,21,35.028,4.61,304,407.2,0,0,28.491,33.153,"[28.491, 32.265, 36.186, 31.615, 35.58]"
Miley,Lloyd,29,30.593,4.89,92,92.0,0,0,22.941,29.424,"[39.083, 25.824, 38.691, 22.941, 23.758]"
Edith,Perkins,24,30.272,5.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maya,Edwards,23,30.364,4.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lily,Perry,28,27.419,4.08,8,65.4,0,0,18.661,22.672,"[21.543, 24.607, 21.866, 18.93, 27.879]"
Arianna,Anderson,22,29.787,4.57,64,64,0,0,24.528,29.089,"[33.484, 28.53, 24.528, 30.035, 28.703]"
Henry,Scott,23,32.148,4.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Savana,Brown,19,34.291,3.89,322,332.6,0,0,26.497,33.094,"[36.656, 32.845, 33.398, 33.04, 31.326]"
Audrey,Brooks,22,30.473,4.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Owen,Cooper,19,33.461,4.26,483,493.4,0,0,31.304,38.518,"['DNF', 31.304, 43.139, 34.116, 38.298]"
Gianna,Gibson,24,28.804,4.15,94,94.0,0,0,24.219,32.07,"[33.392, 24.219, 29.772, 'DNF', 33.047]"
Vivian,Barrett,23,26.75,4.64,29,34.5,0,0,19.593,25.997,"[28.485, 20.549, 24.546, 24.961, 29.878]"
Adrian,Kelley,21,31.024,4.27,247,247.0,0,0,26.856,31.899,"[32.438, 30.495, 26.856, 'DNF', 32.765]"
Rebecca,Smith,18,33.11,4.97,74,86.5,0,0,26.935,30.53,"[30.077, 31.587, 29.927, 31.803, 26.935]"
Kellan,Crawford,25,33.739,3.76,175,175.0,0,0,31.79,35.389,"[36.271, 34.376, 35.52, 31.79, 40.805]"
Brooke,Holmes,26,32.984,3.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albert,Riley,19,34.293,4.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vivian,Gray,26,31.558,4.21,312,312,0,0,27.851,33.31,"[27.851, 33.532, 33.039, 33.358, 34.608]"
Fiona,Kelly,26,34.031,4.07,369,394.8,0,0,26.025,34.044,"[33.546, 26.025, 38.658, 34.193, 34.393]"
Alen,Gray,22,29.343,5.23,197,197.0,0,0,26.277,31.161,"[26.277, 41.114, 33.764, 28.319, 31.399]"
Briony,Crawford,30,34.95,4.92,173,173,0,0,26.924,31.116,"[31.093, 31.147, 34.558, 26.924, 31.107]"
Rosie,Wells,27,34.28,4.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aida,Baker,21,30.862,5.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steven,Murray,22,33.008,4.36,77,77.0,0,0,25.599,29.055,"['DNF', 26.427, 33.895, 26.842, 25.599]"
Elian,Payne,29,36.234,3.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Walter,Walker,22,30.113,4.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Catherine,Moore,26,30.913,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lucia,Edwards,23,31.184,4.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dale,Spencer,25,36.202,4.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael,Cunningham,23,33.111,4.27,452,452,0,0,35.231,36.535,"[35.231, 37.448, 35.526, 36.63, 40.314]"
Belinda,Owens,18,30.545,4.54,289,289,0,0,24.681,32.834,"[30.31, 34.115, 34.076, 37.295, 24.681]"
Richard,Nelson,28,33.022,4.37,365,365,0,0,28.827,34.214,"[28.827, 36.178, 33.678, 32.786, 'DNF']"
Edwin,Smith,21,34.788,4.15,406,432.4,0,0,30.798,35.099,"[35.837, 36.085, 36.954, 33.374, 30.798]"
Lydia,Foster,25,34.767,4.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arianna,Edwards,21,33.654,4.01,178,178.0,0,0,27.715,35.518,"['DNF', 31.313, 39.63, 35.61, 27.715]"
Tiana,Perry,19,32.348,4.51,53,53.0,N/A,N/A,20.069,28.754,"[28.235, 33.863, 32.882, 25.146, 23.17]"
Melissa,Morris,29,32.64,2.87,376,376,0,0,28.878,34.464,"[28.878, 36.085, 34.685, 38.738, 32.622]"
Albert,Fowler,26,31.887,4.34,250,250.0,0,0,29.386,31.965,"[31.768, 37.219, 34.3, 29.386, 29.827]"
Myra,Hill,21,31.447,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lydia,Turner,20,31.192,4.37,114,114.75,0,0,27.205,29.965,"[32.013, 27.926, 32.906, 29.956, 27.205]"
Ryan,Cole,28,32.228,4.67,394,415.6,0,0,29.856,34.857,"[30.568, 39.08, 35.352, 30.923, 38.295]"
Violet,Foster,28,30.142,4.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tiana,Fowler,26,31.779,4.43,329,329,0,0,27.717,33.601,"[27.717, 40.061, 39.61, 30.723, 30.47]"
Violet,Cameron,18,28.773,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
George,Stewart,28,30.635,5.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ada,Crawford,20,34.956,4.9,416,416,0,0,29.742,35.29,"[32.846, 38.761, 29.742, 40.529, 34.262]"
Edgar,Hawkins,26,32.191,3.86,179,179,0,0,25.914,31.171,"[35.57, 31.36, 30.634, 31.519, 25.914]"
Ned,Tucker,29,32.998,4.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sarah,Perry,29,28.446,4.33,54,54.0,N/A,N/A,23.38,28.06,"[28.546, 28.398, 27.237, 29.67, 23.478]"
Deanna,Hunt,22,30.897,4.27,379,379.0,0,0,28.775,34.312,"[34.84, 28.775, 35.597, 32.499, 38.375]"
James,Hawkins,21,29.666,4.61,18,41.8,0,0,24.383,26.289,"[25.249, 27.427, 26.192, 33.596, 24.94]"
Alexander,Brooks,28,32.559,3.8,343,343,0,0,29.782,33.874,"[36.139, 31.228, 29.782, 39.662, 34.256]"
Eric,Ellis,19,29.302,4.44,169,169.0,0,0,26.152,30.869,"[33.064, 29.535, 30.935, 32.138, 26.152]"
Kate,Howard,25,31.83,4.09,238,238,0,0,24.286,32.155,"[40.288, 24.286, 28.241, 33.66, 34.563]"
Kimberly,Robinson,20,33.856,4.46,233,233,0,0,28.429,32.096,"[33.386, 28.429, 34.74, 28.637, 34.264]"
James,Anderson,30,32.855,4.22,114,114.0,N/A,N/A,27.404,31.723,"[31.315, 32.365, 33.731, 31.489, 27.404]"
Paul,Phillips,29,30.667,4.34,365,391.2,0,0,22.257,33.957,"[35.67, 37.16, 32.671, 22.257, 33.53]"
Adelaide,Morrison,28,35.164,4.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lenny,Taylor,22,31.573,5.07,103,103.0,N/A,N/A,24.327,31.543,"[34.362, 34.742, 41.219, 24.327, 25.526]"
Julia,Gray,23,33.358,4.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lucas,Perry,21,31.018,4.85,41,41.0,0,0,18.302,30.449,"[37.102, 18.302, 29.289, 24.956, 'DNF']"
Hailey,Moore,23,31.799,3.91,59,59,0,0,23.842,28.998,"[29.865, 38.329, 23.952, 33.177, 23.842]"
Caroline,Williams,21,37.06,4.65,466,466.0,0,0,31.465,37.135,"[39.381, 39.173, 32.851, 41.411, 31.465]"
Chloe,Wright,24,34.466,4.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan,Cole,30,29.233,4.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sawyer,Dixon,24,30.135,4.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Savana,Moore,26,30.27,3.75,53,75.4,0,0,23.253,29.49,"[35.883, 25.352, 27.164, 34.124, 27.183]"
Miller,Johnston,29,32.814,4.45,88,88.0,0,0,30.641,33.239,"[30.641, 33.691, 'DNF', 33.864, 32.163]"
Melanie,Carroll,19,34.237,4.29,411,411.0,0,0,31.616,35.181,"[32.608, 35.009, 37.925, 39.003, 31.616]"
Alina,Harper,29,32.071,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aldus,Sullivan,18,34.663,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dominik,Hill,29,29.509,4.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jessica,Johnston,26,32.838,4.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michelle,Phillips,27,32.351,4.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maddie,Brooks,29,29.814,4.94,88,88.0,0,0,21.649,29.282,"[28.608, 33.195, 37.101, 21.649, 26.042]"
Oscar,Watson,23,29.787,4.26,45,45,0,0,22.769,28.354,"[27.239, 22.769, 26.596, 31.228, 31.922]"
Penelope,Murray,29,32.372,4.31,82,154.8,0,0,25.518,29.418,"[25.518, 27.34, 26.175, 34.738, 'DNF']"
Chester,Warren,25,34.252,4.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ned,Perkins,22,36.563,4.49,190,190.0,0,0,32.808,36.886,"[36.516, 38.893, 37.718, 32.808, 36.423]"
Briony,Harrison,27,32.661,4.51,58,213.25,0,0,20.813,29.403,"[25.79, 34.675, 27.743, 40.795, 24.199]"
Oliver,Stevens,29,31.339,4.18,47,47.0,0,0,25.614,29.087,"[28.541, 25.614, 31.44, 27.28, 34.514]"
Lucy,Perry,25,30.694,4.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Emily,Riley,25,31.029,4.75,86,86.0,N/A,N/A,23.882,31.167,"[27.602, 23.882, 35.852, 37.268, 30.046]"
Adelaide,Jones,30,32.483,3.9,66,111.6,0,0,26.94,30.318,"[27.444, 29.358, 34.151, 27.429, 35.813]"
Carina,Turner,19,34.032,4.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Kelly,28,31.343,4.07,106,106.0,N/A,N/A,28.509,31.607,"[40.14, 31.546, 28.509, 29.773, 33.502]"
Samantha,Richardson,30,31.983,4.3,186,186.0,0,0,25.354,31.033,"[25.354, 32.818, 30.862, 31.974, 30.263]"
Nicholas,Williams,18,31.098,4.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lucy,Kelly,25,31.404,4.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Agata,Harper,22,34.574,3.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl,Cunningham,23,31.922,4.07,150,196.5,0,0,24.79,31.324,"[35.857, 33.063, 29.871, 30.277, 30.632]"
Abigail,Cameron,28,33.305,3.76,64,64.0,0,0,28.523,32.091,"[35.833, 28.523, 38.064, 28.805, 31.636]"
Emily,Morris,27,34.781,5.07,451,451,0,0,29.155,36.486,"[40.408, 32.612, 29.155, 'DNF', 36.438]"
Emily,Chapman,26,35.17,4.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marcus,Barrett,22,33.011,4.24,194,194,0,0,24.168,31.473,"[32.055, 24.168, 33.234, 29.129, 35.314]"
Alisa,Taylor,27,30.261,4.28,303,303.0,0,0,26.608,32.804,"['DNF', 26.608, 28.987, 37.835, 31.59]"
Alberta,Scott,20,36.431,4.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Miley,Taylor,30,29.84,3.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alford,Harris,25,32.035,4.31,308,308.0,0,0,22.018,32.87,"[22.018, 36.438, 30.894, 36.511, 31.279]"
Sarah,Hamilton,21,29.955,4.86,67,67.0,0,0,21.316,28.789,"[30.458, 28.294, 27.615, 21.316, 30.961]"
Tiana,Chapman,29,28.86,4.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kate,Turner,26,30.903,3.97,61,99.4,0,0,22.649,29.34,"[27.525, 27.401, 24.716, 33.093, 33.568]"
Tara,Parker,20,32.992,4.09,392,392.0,0,0,30.188,34.625,"[36.008, 33.106, 34.963, 35.806, 30.188]"
Stella,Stevens,25,33.441,4.92,462,462.0,0,0,26.725,36.9,"[37.204, 36.913, 38.31, 26.725, 36.582]"
Grace,Hunt,22,32.858,4.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristian,Alexander,19,33.061,3.85,291,291,0,0,29.486,32.84,"[35.043, 29.486, 'DNF', 31.983, 31.493]"
Leonardo,Douglas,18,30.579,4.7,37,37,0,0,26.473,28.093,"[28.476, 28.687, 31.557, 27.117, 26.473]"
Amanda,Crawford,21,32.732,4.73,192,202.8,0,0,25.785,31.113,"[28.898, 33.958, 25.785, 40.05, 30.483]"
Oscar,Davis,26,33.3,4.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lyndon,Alexander,22,29.857,4.21,67,236.6,0,0,22.81,29.151,"[27.432, 32.978, 29.149, 30.873, 22.81]"
Maria,Nelson,18,34.397,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Evelyn,Elliott,25,32.936,4.29,87,174.88,0,0,25.45,31.171,"[38.035, 28.89, 36.614, 28.009, 26.653]"
Isabella,Bailey,30,31.812,4.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Naomi,Bailey,26,30.744,5.33,119,148.6,0,0,20.343,29.997,"[20.343, 35.941, 29.834, 27.549, 32.609]"
Aldus,Evans,25,31.283,4.29,193,193,0,0,26.066,31.463,"[34.43, 32.274, 34.433, 27.686, 26.066]"
Brad,Bailey,18,28.99,3.71,18,18.0,N/A,N/A,23.182,26.825,"[26.206, 36.109, 25.513, 28.083, 26.187]"
Aiden,Howard,23,35.835,4.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Briony,Kelley,25,33.16,4.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julia,Andrews,19,31.942,3.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adrianna,Morris,18,31.779,4.48,185,191.5,0,0,23.882,31.189,"[32.314, 35.692, 30.141, 31.113, 23.882]"
Rosie,Evans,29,33.642,4.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul,Roberts,24,32.93,4.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hailey,Hunt,29,32.788,5.16,345,345,0,0,27.708,33.897,"[36.004, 'DNF', 27.708, 29.925, 35.763]"
Nicole,Harrison,26,30.622,3.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Amelia,Anderson,20,31.893,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alexander,Fowler,20,30.6,4.57,147,147.0,0,0,27.86,34.095,"[27.86, 40.479, 'DNF', 32.571, 29.234]"
